runtime,in01,in02,in03,in04,in05,in06,in07,in08,in09,in10,in11,in12,in13,in14,in15,in16,in17,in18,in19,in20,in21
54,Singlepoint,XYZ,1,1,3.10907,0,0,-1.55453,2.692533,0,0,0,20,GGA,1,1,1,0,0,0,FALSE
24454,Optimization,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,1,10,10,0,0,0,FALSE
33,Singlepoint,XYZ,1,1,2.13,1.42,0,2.13,-1.42,0,0,0,20,LDA,8,8,8,0,0,0,FALSE
48,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
61,Singlepoint,XYZ,1,1,27.21659,0,0,0,27.21659,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
60570,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,128,128,4,0,0,0,TRUE
145,Singlepoint,XYZ,1,1,29.6761,0,0,0,29.6761,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
1,Optimization,XYZ,1,1,12.0856,0,0,0,12.0856,0,0,0,34.06,LDA,6,6,1,0,0,0,FALSE
56,MD,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
189,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
73,Singlepoint,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
68,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
2,Singlepoint,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
2,Singlepoint,FDF,1,1,17,0,0,0,9,0,0,0,24,LDA,1,1,1,0,0,0,FALSE
206,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
171,Singlepoint,XYZ,1,1,32.13561,0,0,0,32.13561,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
62,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
95,Singlepoint,CONT,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
557982,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,91,85,88,0,0,0,TRUE
155,Singlepoint,XYZ,1,1,32.13561,0,0,0,32.13561,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
2,Optimization,XYZ,1,1,3.435474344,-1.983472038,0,3.435474344,1.983472038,0,0,0,24.21968749,LDA,8,8,1,0,0,0,FALSE
1669,Optimization,FDF,1,1,18.05310631,0,0,0,13.32588291,0,0,0,20,GGA,4,4,1,0,0,0,TRUE
2,Optimization,XYZ,1,1,12.0856,0,0,0,12.0856,0,0,0,34.056,LDA,6,6,1,0,0,0,FALSE
121,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
4602,Optimization,CONT,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
1,Singlepoint,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,23,13,1,0,0,0,FALSE
2,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
76,Singlepoint,XYZ,1,1,37.05463,0,0,0,37.05463,0,0,0,4.26,LDA,1,1,1,0,0,0,FALSE
2483,MD,XYZ,13.259521,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,32,32,32,0,0,0,TRUE
56,MD,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
459,Singlepoint,XYZ,1,1,34.59512,0,0,0,34.59512,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
237111,MD,XYZ,7.9426974,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,128,128,128,0,0,0,TRUE
146,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
140,Singlepoint,XYZ,1,1,34.59512,0,0,0,34.59512,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
90,Singlepoint,XYZ,1,1,29.6761,0,0,0,29.6761,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
137,Singlepoint,XYZ,1,1,2.73438,2.73438,0,2.73438,0,2.73438,0,2.73438,2.73438,LDA,12,12,12,0,0,0,FALSE
11,Optimization,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
51,Optimization,FDF,1,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,1,1,1,0,0,0,TRUE
3103,Optimization,FDF,1.05,1,18.05310631,0,0,0,13.32588291,0,0,0,20,GGA,4,4,1,0,0,0,TRUE
4,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
768,Optimization,FDF,1.05,1,18.05310631,0,0,0,13.32588291,0,0,0,20,GGA,1,1,1,0,0,0,TRUE
562437,Optimization,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,91,85,88,0,0,0,TRUE
225,Singlepoint,XYZ,1,1,39.51415,0,0,0,39.51415,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
413,Optimization,XYZ,1,7,3.683332994,0,0,-1.841557794,3.191844427,0,-0.357183371,-0.186675805,6.896388932,GGA,4,4,1,0,0,0,FALSE
71961,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,72,72,16,0,0,0,TRUE
60,Singlepoint,XYZ,1,1,12.45951,0,0,0,12.45951,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
198,Singlepoint,XYZ,1,1,39.51415,0,0,0,39.51415,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
59,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
2,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,221,221,1,0,0,0,TRUE
21,Singlepoint,XYZ,1,1,2.7942,2.7942,0,2.7942,0,2.7942,0,2.7942,2.7942,LDA,8,8,8,0,0,0,FALSE
176,Optimization,FDF,1,7,20,0,0,0,3.331,0,0,0,4.526,GGA,1,10,10,0,0,0,FALSE
4902,Optimization,FDF,1,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,4,4,1,0,0,0,TRUE
4562,Singlepoint,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,1,1,1,0,0,0,FALSE
43,MD,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
113,Singlepoint,XYZ,1,1,34.59512,0,0,0,34.59512,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
180,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
65233,MD,XYZ,9,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,77,77,77,0,0,0,TRUE
450,Singlepoint,XYZ,1,1,32.13561,0,0,0,32.13561,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
41,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
2,Singlepoint,XYZ,1,1,1.14,-1.9745379,0,1.14,1.9745379,0,0,0,3.528,LDA,12,12,12,0,0,0,FALSE
74,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
48,Optimization,XYZ,0.97,7,3.963357687,0,0,-1.982327589,3.443189484,0,-0.137300043,-0.134473882,20.85454319,GGA,7,7,1,0,0,0,FALSE
2,Singlepoint,XYZ,1,1,24.76,0,0,0,24.76,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
76,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
63218,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,144,144,4,0,0,0,TRUE
105,Singlepoint,XYZ,1,1,39.51415,0,0,0,39.51415,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
88,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
1131,Optimization,FDF,1,1,18.05310631,0,0,0,13.32588291,0,0,0,20,GGA,1,1,1,0,0,0,TRUE
51,MD,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
382,Singlepoint,XYZ,1,1,39.51415,0,0,0,39.51415,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
18,Singlepoint,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
89,Singlepoint,XYZ,1,1,32.13561,0,0,0,32.13561,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
616,Singlepoint,XYZ,1,7,17.26,9.96,0,-17.26,9.96,0,0,0,24.22,GGA,3,3,1,0,0,0,FALSE
15,Optimization,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
999,Singlepoint,XYZ,1,7,17.26,9.963,0,-17.26,9.963,0,0,0,24.22,GGA,3,3,1,0,0,0,TRUE
73,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
59461,MD,XYZ,8.95217,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,64,64,64,0,0,0,TRUE
10264,MD,XYZ,12.52472,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,32,32,32,0,0,0,TRUE
59,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
3,Singlepoint,CONT,1,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,64,128,128,0,0,0,TRUE
56655,Optimization,XYZ,7.18,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,80,90,40,0,0,0,TRUE
75,Singlepoint,XYZ,1,1,27.21659,0,0,0,27.21659,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
6,Singlepoint,XYZ,1,7,13.8,7.97,0,-13.8,7.97,0,0,0,24.22,GGA,4,4,1,0,0,0,FALSE
43,MD,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
417,Singlepoint,XYZ,1,1,27.21659,0,0,0,27.21659,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
165977,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,155,111,11,0,0,0,TRUE
124203,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,144,144,8,0,0,0,TRUE
216,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
2,MD,CONT,6.894151,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,16,16,1,0,0,0,TRUE
4,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
2,Singlepoint,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
10783,Optimization,FDF,1,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,4,4,1,0,0,0,TRUE
300,Singlepoint,XYZ,1,1,34.6,0,0,0,34.6,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
3,Singlepoint,XYZ,1,1,31.3,0,0,31.3,2.4,0,90,90,90,GGA,1,1,1,0,0,0,FALSE
107758,Singlepoint,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,166,46,96,0,0,0,TRUE
75005,MD,XYZ,13.21681321,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,64,64,64,0,0,0,TRUE
95,Singlepoint,XYZ,1,1,27.21659,0,0,0,27.21659,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
6641,Optimization,CONT,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
20207,MD,XYZ,12.52472,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,64,64,16,0,0,0,TRUE
182,Singlepoint,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,8,5,25,0,0,0,TRUE
621,Singlepoint,XYZ,1.04,1,3.10907,0,0,-1.55453,2.692533,0,0,0,20,GGA,7,7,1,0,0,0,FALSE
118977,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,221,221,3,0,0,0,TRUE
48,Singlepoint,XYZ,1,1,49.35219,0,0,0,49.35219,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
43,Optimization,XYZ,1,7,1.565,2.710659514,0,1.565,-2.710659514,0,0,0,30,LDA,10,10,1,0,0,0,FALSE
107,Singlepoint,CONT,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
90859,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,246,246,1,0,0,0,TRUE
122,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,1,1,12,0,0,0,FALSE
23783,MD,XYZ,12.25,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,64,64,64,0,0,0,TRUE
2,MD,FDF,1,4,1.944,-3.367,0,1.944,3.367,0,0,0,100,LDA,1,1,1,0,0,0,FALSE
795,MD,XYZ,12.251832,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,16,16,1,0,0,0,TRUE
428,Singlepoint,XYZ,1,1,29.6761,0,0,0,29.6761,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
377,Singlepoint,XYZ,1,1,32.13561,0,0,0,32.13561,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
11139,MD,XYZ,23.572148,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,64,32,32,0,0,0,TRUE
287712,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,144,144,16,0,0,0,TRUE
11,Singlepoint,XYZ,1,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,1,1,1,0,0,0,FALSE
100,Singlepoint,XYZ,1,1,29.6761,0,0,0,29.6761,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
86,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
537,Optimization,XYZ,6,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,4,4,4,0,0,0,FALSE
3,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,256,256,256,0,0,0,TRUE
68,Singlepoint,XYZ,1,1,39.51415,0,0,0,39.51415,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
410,Singlepoint,XYZ,1,1,29.6761,0,0,0,29.6761,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
51,Optimization,XYZ,1,7,18.0665,0,0,0,13.3893,0,0,0,11.6874,GGA,1,1,1,0,0,0,TRUE
8723,Singlepoint,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,91,12,90,0,0,0,TRUE
138,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
70,Singlepoint,XYZ,1,1,27.21659,0,0,0,27.21659,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
85,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
290401,MD,XYZ,26.484,6,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,128,128,64,0,0,0,TRUE
50,Singlepoint,XYZ,1,1,24.75707288,0,0,0,24.75707288,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
4,Singlepoint,XYZ,1,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,50,50,1,0,0,0,FALSE
623,Singlepoint,XYZ,1,1,34.59512,0,0,0,34.59512,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
85,Singlepoint,XYZ,16.01351,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,8,8,1,0,0,0,TRUE
16,Optimization,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
52,Singlepoint,XYZ,1,1,34.59512,0,0,0,34.59512,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
14,Optimization,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
559,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,20,1,26,0,0,0,TRUE
4,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,23,13,1,0,0,0,FALSE
3964,Singlepoint,XYZ,12,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,32,32,32,0,0,0,TRUE
49,MD,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
145,Singlepoint,XYZ,1,1,27.21659,0,0,0,27.21659,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
1831,MD,XYZ,16.01351,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,16,16,1,0,0,0,TRUE
16,Optimization,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
2,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
3,Optimization,XYZ,1,7,3.423,1.978,0,-3.423,1.978,0,0,0,24.446,LDA,8,8,1,0,0,0,FALSE
2311,MD,XYZ,1,7,17.26,9.96,0,-17.26,9.96,0,0,0,24.22,GGA,3,3,1,0,0,0,FALSE
62,Singlepoint,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
7563,Singlepoint,XYZ,20,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,32,32,32,0,0,0,TRUE
65,Singlepoint,XYZ,1,1,3.10907,0,0,-1.55453,2.692533,0,0,0,20,GGA,8,8,1,0,0,0,FALSE
1,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
2,Singlepoint,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
42,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
496,Singlepoint,XYZ,1,7,17.26,9.963,0,-17.26,9.963,0,0,0,24.22,GGA,3,3,1,0,0,0,FALSE
270201,Optimization,XYZ,12,2,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,120,140,89,0,0,0,TRUE
101,Singlepoint,XYZ,1,1,29.6761,0.5,0,0,29.6761,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
4,Singlepoint,XYZ,1,1,24.76,0,0,0,24.76,0,0,0,4.26,GGA,23,13,1,0,0,0,FALSE
60,Singlepoint,XYZ,1,1,39.51415,0,0,0,39.51415,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
112,Optimization,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,8,8,1,0,0,0,FALSE
60,Singlepoint,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
35723,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,200,200,1,0,0,0,TRUE
11,Optimization,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
62,Singlepoint,XYZ,1,1,27.21659,0,0,0,27.21659,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
26927,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,72,72,4,0,0,0,TRUE
62,Optimization,XYZ,1,7,18.066517,0,0,0,13.38937,0,0,0,11.68745,GGA,1,1,1,0,0,0,TRUE
48,Singlepoint,XYZ,1,1,34.59512,0,0,0,34.59512,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
3042,MD,XYZ,1,7,16.1211,9.3075,0,-16.1211,9.3075,0,0,0,24.2195,GGA,3,3,1,0,0,0,FALSE
49,Optimization,FDF,1,1,18.05310631,0,0,0,13.32588291,0,0,0,20,GGA,1,1,1,0,0,0,TRUE
47,Singlepoint,XYZ,1,1,29.6761,0,0,0,29.6761,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
16490,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,90,12,14,0,0,0,TRUE
5406,Optimization,CONT,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
198,Singlepoint,XYZ,1,1,32.13561,0,0,0,32.13561,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
4,Singlepoint,XYZ,15,1,0.5,0,0,0,0.5,0,0,0,0.171,LDA,1,1,250,0,0,0,FALSE
1485,Optimization,FDF,1.05,1,18.05310631,0,0,0,13.32588291,0,0,0,20,GGA,4,4,1,0,0,0,TRUE
163,Singlepoint,XYZ,1,1,37.05463,0,0,0,37.05463,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
237,Singlepoint,XYZ,1,1,27.2,0,0,0,27.2,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
14,Optimization,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
1,Singlepoint,FDF,1,7,3.4251,1.9775,0,-3.4251,1.9775,0,0,0,24.446,LDA,1,1,1,0,0,0,FALSE
2381,Optimization,XYZ,1,7,17.26,9.96,0,-17.26,9.96,0,0,0,24.22,GGA,3,3,1,0,0,0,FALSE
66,Singlepoint,XYZ,1,1,24.757,0,0,0,24.757,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
1,Singlepoint,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
16,MD,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
18513,Optimization,FDF,1,3,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,1,10,10,0,0,0,FALSE
1,Singlepoint,XYZ,1,7,17.255,9.9625,0,-17.255,9.9625,0,0,0,24.2195,GGA,3,3,1,0,0,0,FALSE
53,Singlepoint,XYZ,1,1,3.10907,0,0,-1.55453,2.692533,0,0,0,20,GGA,2,2,1,0,0,0,FALSE
104,MD,XYZ,3.758258378,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,16,16,1,0,0,0,TRUE
5028,Singlepoint,XYZ,12,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,64,64,32,0,0,0,TRUE
6314,MD,XYZ,1,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,72,72,1,0,0,0,TRUE
73,Singlepoint,XYZ,1,1,32.13561,0,0,0,32.13561,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
42,Optimization,XYZ,1,7,3.551400094,0,0,-1.775700047,3.075602701,0,0,0,30.64897876,GGA,6,6,1,0,0,0,FALSE
37,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
55,Optimization,XYZ,1,7,3.355313524,0,0,-1.677656762,2.90578675,0,0,0,14.24048605,GGA,4,4,0,0,0,0,FALSE
158,Singlepoint,XYZ,1,1,29.6761,0,0,0,29.6761,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
16,Optimization,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
181,Singlepoint,XYZ,1,1,37,0,0,0,37,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
257,Singlepoint,XYZ,1,1,2.348661,0,0,2.034,1.174331,0.71,1.174331,2.034,0,GGA,1,1,1,0,0,0,FALSE
11,Optimization,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
120,Singlepoint,XYZ,1,1,27.21659,0,0,0,27.21659,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
104,Singlepoint,XYZ,1,1,39.51415,0,0,0,39.51415,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
7821,MD,XYZ,13.11521685,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,32,32,32,0,0,0,TRUE
393,Singlepoint,XYZ,0.9,1,3.10907,0,0,-1.55453,2.692533,0,0,0,20,GGA,7,7,1,0,0,0,FALSE
16,MD,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
13418,Singlepoint,XYZ,12,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,64,64,64,0,0,0,TRUE
2510,MD,XYZ,1,7,16.1211,9.3075,0,-16.1211,9.3075,0,0,0,24.2195,GGA,3,3,1,0,0,0,FALSE
173,Singlepoint,XYZ,1,1,27.2,0,0,0,27.2,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
166,Singlepoint,XYZ,1,1,34.59512,0,0,0,34.59512,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
17705,Optimization,FDF,1,3,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,1,10,10,0,0,0,FALSE
75,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,16.50471333,8.252356666,1,0,0,0,FALSE
58,Singlepoint,XYZ,1,1,34.59512,0,0,0,34.59512,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
553,Optimization,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,20,1,26,0,0,0,TRUE
59163,Optimization,XYZ,4.08,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,80,50,250,0,0,0,TRUE
124460,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,144,144,8,0,0,0,TRUE
2518,MD,XYZ,1,7,16.1211,9.3075,0,-16.1211,9.3075,0,0,0,24.2195,GGA,3,3,1,0,0,0,FALSE
97,Singlepoint,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,1,1,1,0,0,0,FALSE
